tcg_category_id,tcg_group_id,tcg_product_id,tcg_subtype,game,set,number,name,vars,rarity,value,value_updated,language,condition,psa_10,cgc_10,grade_9
3,24587,684411,Reverse Holofoil,Pokemon,ME03: Perfect Order,28,Luxray,Reverse Holofoil,Rare,0.58,2026-03-28 00:01:23,en,,,,
3,24587,684374,Reverse Holofoil,Pokemon,ME03: Perfect Order,20,Staryu,Reverse Holofoil,Common,0.25,2026-03-28 00:01:23,en,,,,
3,24587,684429,Reverse Holofoil,Pokemon,ME03: Perfect Order,48,Gastly,Reverse Holofoil,Common,0.3,2026-03-28 00:01:23,en,,,,
3,24587,684417,Reverse Holofoil,Pokemon,ME03: Perfect Order,33,Espurr,Reverse Holofoil,Common,0.28,2026-03-28 00:01:23,en,,,,
3,24587,684438,Reverse Holofoil,Pokemon,ME03: Perfect Order,61,Raticate,Reverse Holofoil,Uncommon,0.37,2026-03-28 00:01:23,en,,,,
3,22872,611831,Holofoil,Pokemon,SV: Scarlet & Violet Promo Cards,172,Sylveon (Cosmos Holo),Holofoil,Promo,1.89,2026-03-27 20:03:48,en,,139.13,111.0,19.17
3,22872,611830,Holofoil,Pokemon,SV: Scarlet & Violet Promo Cards,171,Glaceon (Cosmos Holo),Holofoil,Promo,0.89,2026-03-27 20:03:48,en,,,,
3,23821,610513,Holofoil,Pokemon,SV: Prismatic Evolutions,158,Iron Crown ex,Holofoil,Special Illustration Rare,35.17,2026-03-27 20:02:49,en,,86.74,49.99,34.05
3,23821,610397,Reverse Holofoil,Pokemon,SV: Prismatic Evolutions,42,Scream Tail,Reverse Holofoil,Uncommon,0.12,2026-03-27 20:02:49,en,,50.0,40.0,10.44
3,23821,610358,Reverse Holofoil,Pokemon,SV: Prismatic Evolutions,3,Pinsir,Reverse Holofoil,Common,0.09,2026-03-27 20:02:49,en,,30.44,24.0,10.15
3,23821,610481,Reverse Holofoil,Pokemon,SV: Prismatic Evolutions,126,Rescue Board,Reverse Holofoil,Uncommon,0.11,2026-03-27 20:02:49,en,,30.53,24.0,10.17
3,23821,610453,Reverse Holofoil,Pokemon,SV: Prismatic Evolutions,98,Black Belt's Training,Reverse Holofoil,Common,0.11,2026-03-27 20:02:49,en,,30.4,24.0,18.08
3,23821,610403,Reverse Holofoil,Pokemon,SV: Prismatic Evolutions,48,Pupitar,Reverse Holofoil,Common,0.11,2026-03-27 20:02:49,en,,30.57,24.0,10.19
3,23821,610467,Reverse Holofoil,Pokemon,SV: Prismatic Evolutions,112,Janine's Secret Art,Reverse Holofoil,Uncommon,0.13,2026-03-27 20:02:49,en,,30.83,25.0,13.49
3,23821,610408,Reverse Holofoil,Pokemon,SV: Prismatic Evolutions,53,Hippowdon,Reverse Holofoil,Common,0.1,2026-03-27 20:02:49,en,,38.0,30.0,32.0
3,23821,610359,Reverse Holofoil,Pokemon,SV: Prismatic Evolutions,4,Budew,Reverse Holofoil,Common,0.2,2026-03-27 20:02:49,en,,36.25,29.0,16.94
3,23821,610384,Holofoil,Pokemon,SV: Prismatic Evolutions,29,Jolteon,Holofoil,Rare,0.23,2026-03-27 20:02:49,en,,32.5,24.99,12.75
3,23821,610433,Holofoil,Pokemon,SV: Prismatic Evolutions,78,Noctowl,Holofoil,Rare,0.23,2026-03-27 20:02:49,en,,48.88,39.0,10.36
3,23821,610412,Holofoil,Pokemon,SV: Prismatic Evolutions,57,Okidogi,Holofoil,Rare,0.08,2026-03-27 20:02:49,en,,30.66,25.0,10.22
3,23821,610368,Holofoil,Pokemon,SV: Prismatic Evolutions,13,Flareon,Holofoil,Rare,0.25,2026-03-27 20:02:49,en,,31.03,24.99,15.0
3,23821,610404,Holofoil,Pokemon,SV: Prismatic Evolutions,49,Groudon,Holofoil,Rare,0.1,2026-03-27 20:02:49,en,,37.8,30.0,14.95
3,23821,610398,Holofoil,Pokemon,SV: Prismatic Evolutions,43,Flutter Mane,Holofoil,Rare,0.08,2026-03-27 20:02:49,en,,29.0,23.0,10.0
3,23821,610623,Holofoil,Pokemon,SV: Prismatic Evolutions,112,Janine's Secret Art (Poke Ball Pattern),Holofoil,Uncommon,0.32,2026-03-27 20:02:49,en,,31.36,25.0,7.89
3,23821,610572,Holofoil,Pokemon,SV: Prismatic Evolutions,50,Riolu (Poke Ball Pattern),Holofoil,Common,0.39,2026-03-27 20:02:49,en,,52.49,42.0,15.0
3,23821,610602,Holofoil,Pokemon,SV: Prismatic Evolutions,89,Hawlucha (Poke Ball Pattern),Holofoil,Uncommon,0.27,2026-03-27 20:02:49,en,,40.0,32.0,16.42
3,23821,610398,Holofoil,Pokemon,SV: Prismatic Evolutions,43,Flutter Mane,Holofoil,Rare,0.08,2026-03-27 20:02:49,en,,29.0,23.0,10.0
3,23821,610380,Holofoil,Pokemon,SV: Prismatic Evolutions,25,Glaceon,Holofoil,Rare,0.23,2026-03-27 20:02:49,en,,39.76,29.99,10.35
3,23821,610380,Holofoil,Pokemon,SV: Prismatic Evolutions,25,Glaceon,Holofoil,Rare,0.23,2026-03-27 20:02:49,en,,39.76,29.99,10.35
3,23821,610395,Holofoil,Pokemon,SV: Prismatic Evolutions,40,Sylveon,Holofoil,Rare,0.38,2026-03-27 20:02:49,en,,45.0,15.0,16.27
3,23821,610380,Holofoil,Pokemon,SV: Prismatic Evolutions,25,Glaceon,Holofoil,Rare,0.23,2026-03-27 20:02:49,en,,39.76,29.99,10.35
3,23821,610384,Holofoil,Pokemon,SV: Prismatic Evolutions,29,Jolteon,Holofoil,Rare,0.23,2026-03-27 20:02:49,en,,32.5,24.99,12.75
3,23821,610414,Holofoil,Pokemon,SV: Prismatic Evolutions,59,Umbreon,Holofoil,Rare,0.29,2026-03-27 20:02:49,en,,66.26,21.87,13.78
3,23821,610368,Holofoil,Pokemon,SV: Prismatic Evolutions,13,Flareon,Holofoil,Rare,0.25,2026-03-27 20:02:49,en,,31.03,24.99,15.0
3,23821,610360,Holofoil,Pokemon,SV: Prismatic Evolutions,5,Leafeon,Holofoil,Rare,0.22,2026-03-27 20:02:49,en,,39.5,27.34,12.5
3,23821,610401,Holofoil,Pokemon,SV: Prismatic Evolutions,46,Iron Boulder,Holofoil,Rare,0.11,2026-03-27 20:02:49,en,,39.99,32.0,8.0
3,23821,610420,Reverse Holofoil,Pokemon,SV: Prismatic Evolutions,65,Roaring Moon,Reverse Holofoil,Rare,0.16,2026-03-27 20:02:49,en,,71.0,57.0,19.92
3,23821,610420,Reverse Holofoil,Pokemon,SV: Prismatic Evolutions,65,Roaring Moon,Reverse Holofoil,Rare,0.16,2026-03-27 20:02:49,en,,71.0,57.0,19.92
3,23821,610429,Reverse Holofoil,Pokemon,SV: Prismatic Evolutions,74,Eevee,Reverse Holofoil,Common,0.22,2026-03-27 20:02:49,en,,47.48,24.5,15.0
3,23821,610429,Reverse Holofoil,Pokemon,SV: Prismatic Evolutions,74,Eevee,Reverse Holofoil,Common,0.22,2026-03-27 20:02:49,en,,47.48,24.5,15.0
3,23821,610435,Reverse Holofoil,Pokemon,SV: Prismatic Evolutions,80,Dudunsparce,Reverse Holofoil,Rare,0.21,2026-03-27 20:02:49,en,,31.45,25.0,11.0
3,23821,610433,Reverse Holofoil,Pokemon,SV: Prismatic Evolutions,78,Noctowl,Reverse Holofoil,Rare,0.22,2026-03-27 20:02:49,en,,48.88,39.0,10.36
3,23821,610567,Holofoil,Pokemon,SV: Prismatic Evolutions,45,Fezandipiti (Poke Ball Pattern),Holofoil,Rare,0.3,2026-03-27 20:02:49,en,,32.2,26.0,14.0
3,23821,610623,Holofoil,Pokemon,SV: Prismatic Evolutions,112,Janine's Secret Art (Poke Ball Pattern),Holofoil,Uncommon,0.32,2026-03-27 20:02:49,en,,31.36,25.0,7.89
3,23821,610585,Holofoil,Pokemon,SV: Prismatic Evolutions,68,Heatran (Poke Ball Pattern),Holofoil,Uncommon,0.24,2026-03-27 20:02:49,en,,31.14,25.0,13.1
3,23821,610620,Holofoil,Pokemon,SV: Prismatic Evolutions,109,Friends in Paldea (Poke Ball Pattern),Holofoil,Common,0.26,2026-03-27 20:02:49,en,,31.58,25.0,10.52
3,23821,610546,Holofoil,Pokemon,SV: Prismatic Evolutions,15,Litleo (Poke Ball Pattern),Holofoil,Common,0.31,2026-03-27 20:02:49,en,,26.25,21.0,13.0
3,23821,610357,Reverse Holofoil,Pokemon,SV: Prismatic Evolutions,2,Exeggutor,Reverse Holofoil,Uncommon,0.14,2026-03-27 20:02:49,en,,31.1,25.0,10.36
3,23821,610364,Reverse Holofoil,Pokemon,SV: Prismatic Evolutions,9,Applin,Reverse Holofoil,Common,0.12,2026-03-27 20:02:49,en,,13.0,10.0,10.71
3,23821,610362,Reverse Holofoil,Pokemon,SV: Prismatic Evolutions,7,Cottonee,Reverse Holofoil,Common,0.05,2026-03-27 20:02:49,en,,23.62,19.0,10.28
3,23821,610371,Reverse Holofoil,Pokemon,SV: Prismatic Evolutions,16,Pyroar,Reverse Holofoil,Uncommon,0.09,2026-03-27 20:02:49,en,,31.1,25.0,10.36
3,23821,610357,Reverse Holofoil,Pokemon,SV: Prismatic Evolutions,2,Exeggutor,Reverse Holofoil,Uncommon,0.14,2026-03-27 20:02:49,en,,31.1,25.0,10.36
3,23821,610453,Reverse Holofoil,Pokemon,SV: Prismatic Evolutions,98,Black Belt's Training,Reverse Holofoil,Common,0.11,2026-03-27 20:02:49,en,,30.4,24.0,18.08
3,23821,610407,Reverse Holofoil,Pokemon,SV: Prismatic Evolutions,52,Hippopotas,Reverse Holofoil,Common,0.06,2026-03-27 20:02:49,en,,55.0,44.0,10.07
3,23821,610397,Reverse Holofoil,Pokemon,SV: Prismatic Evolutions,42,Scream Tail,Reverse Holofoil,Uncommon,0.12,2026-03-27 20:02:49,en,,50.0,40.0,10.44
3,24541,676991,Reverse Holofoil,Pokemon,ME: Ascended Heroes,178,Terapagos (Love Ball),Reverse Holofoil,Rare,0.17,2026-03-31 18:43:24,en,,30.98,25.0,10.26
3,24541,677092,Reverse Holofoil,Pokemon,ME: Ascended Heroes,127,Team Rocket's Honchkrow (Energy Symbol Pattern),Reverse Holofoil,Rare,1.02,2026-03-31 18:43:24,en,,,,
3,24541,675831,Holofoil,Pokemon,ME: Ascended Heroes,19,Team Rocket's Spidops,Holofoil,Rare,0.11,2026-03-31 18:43:24,en,,40.5,32.0,12.78
3,24541,675898,Holofoil,Pokemon,ME: Ascended Heroes,86,Mismagius,Holofoil,Rare,0.11,2026-03-31 18:43:24,en,,30.98,25.0,10.26
3,24541,675838,Holofoil,Pokemon,ME: Ascended Heroes,26,Ethan's Ho-Oh ex,Holofoil,Double Rare,0.64,2026-03-31 18:43:24,en,,39.76,32.0,12.59
3,24541,675972,Holofoil,Pokemon,ME: Ascended Heroes,160,Dragapult ex,Holofoil,Double Rare,1.18,2026-03-31 18:43:24,en,,39.71,32.0,12.58
3,24541,676858,Reverse Holofoil,Pokemon,ME: Ascended Heroes,8,Chikorita (Friend Ball),Reverse Holofoil,Common,0.18,2026-03-31 18:43:24,en,,,,
3,24541,676890,Reverse Holofoil,Pokemon,ME: Ascended Heroes,46,Snorunt (Love Ball),Reverse Holofoil,Common,0.25,2026-03-31 18:43:24,en,,,,
3,24541,676870,Reverse Holofoil,Pokemon,ME: Ascended Heroes,21,Charmeleon (Friend Ball),Reverse Holofoil,Uncommon,0.26,2026-03-31 18:43:24,en,,34.91,28.0,11.3
3,24541,677026,Reverse Holofoil,Pokemon,ME: Ascended Heroes,41,Totodile (Energy Symbol Pattern),Reverse Holofoil,Common,0.2,2026-03-31 18:43:24,en,,36.97,30.0,11.85
3,24541,677126,Reverse Holofoil,Pokemon,ME: Ascended Heroes,173,Larry's Rufflet (Energy Symbol Pattern),Reverse Holofoil,Common,0.2,2026-03-31 18:43:24,en,,30.88,25.0,10.23
3,24541,677121,Reverse Holofoil,Pokemon,ME: Ascended Heroes,166,Delcatty (Energy Symbol Pattern),Reverse Holofoil,Uncommon,0.2,2026-03-31 18:43:24,en,,,,
3,24587,684328,Holofoil,Pokemon,ME03: Perfect Order,109,Forest of Vitality,Holofoil,Ultra Rare,13.99,2026-04-02 21:45:38,en,,64.92,52.0,18.98
3,24587,684350,Holofoil,Pokemon,ME03: Perfect Order,87,Rocky Fighting Energy,Holofoil,Rare,0.29,2026-04-02 21:45:38,en,,35.09,28.0,11.31
3,24587,684431,Reverse Holofoil,Pokemon,ME03: Perfect Order,50,Gengar,Reverse Holofoil,Rare,0.76,2026-04-02 21:45:38,en,,,,
3,24587,684403,Reverse Holofoil,Pokemon,ME03: Perfect Order,66,Fletchling,Reverse Holofoil,Common,0.13,2026-04-02 21:45:38,en,,30.4,24.0,10.1
3,24587,684421,Reverse Holofoil,Pokemon,ME03: Perfect Order,36,Aromatisse,Reverse Holofoil,Uncommon,0.13,2026-04-02 21:45:38,en,,31.75,25.0,10.45
3,24587,684437,Reverse Holofoil,Pokemon,ME03: Perfect Order,60,Rattata,Reverse Holofoil,Common,0.11,2026-04-02 21:45:38,en,,30.75,25.0,10.19
